GMT Date,GMT Time,GPS Latitude,GPS Longitude,VOCs-LC-PPM PPM,MS3-LC-PPM PPM,Hydrogen Sulfide-LC-PPM PPM,Methane-LC-PPM PPM,MS2-LC-PPM PPM,Ammonia-LC-PPM PPM,Wind Speed m/s,Wind Direction �,Daily Rain mm,Solar Sensor W/m2,UV Sensor UV index,Barometric Pressure KPa,Internal Temperature-C,Internal Humidity-%,External Temperature-C,External Humidity-%,Odour Unit Odour Unit
2/28/2017,8:50:43,43.834306,-79.333053,0,0,0.032,0,0,23.693,0,170,0.2,0,0.021,100.365,31.1,10.3,21.8,19.2,0
2/28/2017,8:52:13,43.834306,-79.333053,0,0,0.04,117.044,0,24.774,0,172,0.2,0.482,0.011,100.359,31.1,10.2,21.7,19.2,0
2/28/2017,8:53:43,43.834306,-79.333053,0,0,0.039,0,0,23.389,0,169,0.2,0.965,0.005,100.352,31,10.2,21.7,19.2,0
2/28/2017,8:55:13,43.834306,-79.333053,0,0,0.039,0,0,23.693,0,171,0.2,0,0.005,100.349,31.1,10.2,21.8,19.2,0
2/28/2017,8:56:43,43.834306,-79.333053,0.045,0,0.031,0,0,23.846,0,172,0.2,0,0,100.348,31.1,10.3,21.7,19.2,0
2/28/2017,8:58:13,43.834306,-79.333053,0,0,0.04,0,0,23.693,0,169,0.2,0,0,100.345,31.1,10.3,21.7,19.2,0
2/28/2017,8:59:43,43.834306,-79.333053,0.022,0,0.033,0,0,23.541,0,169,0.2,0,0.005,100.34,31,10.2,21.8,19.2,0
2/28/2017,9:01:13,43.834306,-79.333053,0.022,0,0.041,0,0,23.846,0,171,0.2,0,0,100.337,31.1,10.3,21.7,19.2,0
2/28/2017,9:02:43,43.834306,-79.333053,0,0,0.046,0,0,27.004,0,171,0.2,0.965,0.005,100.335,31.1,10.3,21.8,19.2,0
2/28/2017,9:02:43,43.834306,-79.333053,0,0,0.046,0,0,27.004,0,171,0.2,0.965,0.005,100.335,31.1,10.3,21.8,19.2,0
2/28/2017,9:05:43,43.834306,-79.333053,0.045,0,0.04,0,0,26.358,0,171,0.2,0,0.005,100.335,31,10.2,21.8,19.2,0
2/28/2017,9:07:13,43.834306,-79.333053,0,0,0.04,0,0,22.786,0,169,0.2,1.447,0,100.331,31,10.3,21.8,19.2,0
2/28/2017,9:08:43,43.834306,-79.333053,0,0,0.033,0,0,22.487,0,169,0.2,0.482,0,100.332,31,10.3,21.8,19.2,0
2/28/2017,9:10:13,43.834306,-79.333053,0,0,0.038,0,0,22.936,0,172,0.2,0,0,100.332,31.1,10.2,21.8,19.2,0
2/28/2017,9:11:43,43.834306,-79.333053,0.033,0,0.036,0,0,23.389,0,169,0.2,0,0,100.328,31,10.2,21.8,19.3,0
2/28/2017,9:13:13,43.834306,-79.333053,0,0,0.039,0,0,24.154,0,173,0.2,0,0,100.326,31,10.3,21.7,19.2,0
2/28/2017,9:13:13,43.834306,-79.333053,0,0,0.039,0,0,24.154,0,173,0.2,0,0,100.326,31,10.3,21.7,19.2,0
2/28/2017,9:16:13,43.834306,-79.333053,0.01,0,0.021,0,0,24.308,0,172,0.2,0.965,0,100.322,31,10.3,21.8,19.2,0
2/28/2017,9:17:43,43.834306,-79.333053,0,0,0.04,0,0,24.463,0,169,0.2,0,0,100.313,31,10.3,21.8,19.2,0
2/28/2017,9:19:13,43.834306,-79.333053,0.022,0,0.032,0,0,23.086,0,169,0.2,0,0,100.306,31,10.2,21.7,19.2,0
2/28/2017,9:20:43,43.834306,-79.333053,0.022,0,0.035,0,0,24.308,0,168,0.2,0.965,0,100.306,31,10.2,21.8,19.3,0
2/28/2017,9:22:13,43.834306,-79.333053,0,0,0.035,0,0,23.389,0,172,0.2,0,0.016,100.303,31,10.2,21.7,19.3,0
2/28/2017,9:23:43,43.834306,-79.333053,0,0,0.031,49.905,0,22.936,0,170,0.2,0.965,0,100.307,31,10.3,21.8,19.2,0
2/28/2017,9:25:13,43.834306,-79.333053,0.045,0,0.035,0,0,23.693,0,172,0.2,0.965,0,100.306,31,10.2,21.8,19.3,0
2/28/2017,9:26:43,43.834306,-79.333053,0.01,0,0.034,0,0,23.389,0,169,0.2,0,0,100.304,31,10.3,21.7,19.2,0
2/28/2017,9:28:13,43.834306,-79.333053,0.033,0,0.033,0,0,22.338,0,172,0.2,2.412,0,100.297,31,10.3,21.7,19.2,0
2/28/2017,9:29:43,43.834306,-79.333053,0,0,0.039,0,0,25.087,0,171,0.2,0,0,100.289,31,10.3,21.8,19.3,0
2/28/2017,9:31:13,43.834306,-79.333053,0.056,0,0.032,0,0,21.603,0,173,0.2,0.482,0,100.282,31,10.3,21.7,19.3,0
2/28/2017,9:32:43,43.834306,-79.333053,0.01,0,0.033,0,0,22.043,0,170,0.2,0,0,100.279,30.9,10.3,21.7,19.3,0
2/28/2017,9:32:43,43.834306,-79.333053,0.01,0,0.033,0,0,22.043,0,170,0.2,0,0,100.279,30.9,10.3,21.7,19.3,0
2/28/2017,9:35:43,43.834306,-79.333053,0,0,0.035,0,0,22.636,0,173,0.2,0,0,100.277,31,10.2,21.7,19.3,0
2/28/2017,9:37:13,43.834306,-79.333053,0,0,0.035,0,0,24.154,0,167,0.2,0,0,100.273,30.9,10.2,21.7,19.3,0
2/28/2017,9:38:43,43.834306,-79.333053,0,0,0.043,0,0,24.308,0,170,0.2,0,0.011,100.275,30.9,10.2,21.8,19.3,0
2/28/2017,9:40:13,43.834306,-79.333053,0.045,0,0.036,0,0,22.338,0,173,0.2,0.482,0,100.278,31,10.3,21.8,19.3,0
2/28/2017,9:41:43,43.834306,-79.333053,0,0,0.028,0,0,22.487,0,171,0.2,0,0,100.278,31.1,10.3,21.7,19.3,0
2/28/2017,9:43:13,43.834306,-79.333053,0.045,0,0.032,0,0,25.087,0,170,0.2,0,0.011,100.278,31,10.3,21.8,19.2,0
2/28/2017,9:43:13,43.834306,-79.333053,0.045,0,0.032,0,0,25.087,0,170,0.2,0,0.011,100.278,31,10.3,21.8,19.2,0
2/28/2017,9:46:13,43.834306,-79.333053,0.01,0,0.006,0,0,22.636,0,174,0.2,0,0,100.281,31,10.2,21.7,19.3,0
2/28/2017,9:47:43,43.834306,-79.333053,0.01,0,0.038,0,0,25.402,0,169,0.2,0,0.011,100.285,31,10.3,21.7,19.3,0
2/28/2017,9:49:13,43.834306,-79.333053,0,0,0.039,0,0,24.154,0,166,0.2,0,0.005,100.278,31,10.3,21.7,19.3,0
2/28/2017,9:50:43,43.834306,-79.333053,0,0,0.038,0,0,25.56,0,168,0.2,0,0.011,100.272,31,10.2,21.6,19.3,0
2/28/2017,9:52:13,43.834306,-79.333053,0,0,0.034,0,0,22.19,0,170,0.2,0,0,100.268,31,10.3,21.7,19.3,0
2/28/2017,9:53:43,43.834306,-79.333053,0,0,0.034,23.049,0,24.308,0,172,0.2,0,0.005,100.267,31,10.3,21.7,19.3,0
2/28/2017,9:55:13,43.834306,-79.333053,0,0,0.029,76.76,0,23.846,0,172,0.2,0.482,0,100.267,30.9,10.2,21.8,19.4,0
2/28/2017,9:56:43,43.834306,-79.333053,0.022,0,0.038,0,0,25.087,0,171,0.2,0,0,100.272,31,10.2,21.7,19.4,0
2/28/2017,9:58:13,43.834306,-79.333053,0,0,0.033,0,0,23.693,0,170,0.2,0.482,0,100.271,30.9,10.3,21.8,19.3,0
2/28/2017,9:59:43,43.834306,-79.333053,0.033,0,0.04,0,0,25.719,0,171,0.2,0,0.038,100.274,31,10.3,21.7,19.4,0
2/28/2017,10:01:13,43.834306,-79.333053,0,0,0.026,9.622,0,21.749,0,177,0.2,0,0.027,100.267,31,10.2,21.8,19.3,0
2/28/2017,10:02:43,43.834306,-79.333053,0,0,0.036,0,0,25.878,0,170,0.2,0,0.005,100.266,31,10.3,21.7,19.3,0
2/28/2017,10:02:43,43.834306,-79.333053,0,0,0.036,0,0,25.878,0,170,0.2,0,0.005,100.266,31,10.3,21.7,19.3,0
2/28/2017,10:05:43,43.834306,-79.333053,0,0,0.035,0,0,23.237,0,171,0.2,0,0.011,100.27,31,10.3,21.7,19.3,0
2/28/2017,10:07:13,43.834306,-79.333053,0,0,0.042,0,0,23.389,0,169,0.2,0.965,0.005,100.267,30.9,10.2,21.6,19.4,0
2/28/2017,10:08:43,43.834306,-79.333053,0,0,0.034,0,0,23.541,0,170,0.2,0.965,0,100.261,31,10.2,21.7,19.4,0
2/28/2017,10:10:13,43.834306,-79.333053,0,0,0.043,0,0,26.037,0,167,0.2,0,0.011,100.259,31,10.3,21.6,19.4,0
2/28/2017,10:11:44,43.834306,-79.333053,0.045,0,0.034,0,0,22.786,0,173,0.2,1.447,0,100.26,31,10.2,21.6,19.4,0
2/28/2017,10:13:14,43.834306,-79.333053,0,0,0.039,0,0,24.618,0,173,0.2,0,0.005,100.255,31,10.2,21.7,19.4,0
2/28/2017,10:13:14,43.834306,-79.333053,0,0,0.039,0,0,24.618,0,173,0.2,0,0.005,100.255,31,10.2,21.7,19.4,0
2/28/2017,10:16:14,43.834306,-79.333053,0.045,0,0.029,0,0,25.087,0,168,0.2,1.447,0,100.259,31,10.3,21.8,19.5,0
2/28/2017,10:17:44,43.834306,-79.333053,0,0,0.036,0,0,24,0,168,0.2,0.965,0,100.26,30.9,10.3,21.8,19.4,0
2/28/2017,10:19:14,43.834306,-79.333053,0,0,0.036,0,0,25.56,0,167,0.2,0,0,100.26,30.9,10.3,21.8,19.4,0
2/28/2017,10:20:44,43.834306,-79.333053,0,0,0.048,0,0,25.878,0,167,0.2,1.447,0,100.258,30.8,10.3,21.7,19.4,0
2/28/2017,10:22:14,43.834306,-79.333053,0,0,0.035,0,0,24.774,0,171,0.2,0,0.011,100.249,31,10.3,21.7,19.4,0
2/28/2017,10:23:44,43.834306,-79.333053,0,0,0.035,0,0,25.402,0,170,0.2,0.482,0,100.246,31,10.3,21.7,19.4,0
2/28/2017,10:25:14,43.834306,-79.333053,0.056,0,0.031,0,0,24.774,0,170,0.2,0.965,0.011,100.237,31,10.2,21.6,19.4,0
2/28/2017,10:26:44,43.834306,-79.333053,0,0,0.032,0,0,24.308,0,167,0.2,0,0,100.231,31,10.2,21.7,19.4,0
2/28/2017,10:28:14,43.834306,-79.333053,0.022,0,0.036,0,0,26.842,0,169,0.2,1.447,0,100.221,30.9,10.3,21.6,19.4,0
2/28/2017,10:29:44,43.834306,-79.333053,0.022,0,0.043,23.049,0,24.308,0,173,0.2,1.447,0,100.215,30.9,10.2,21.8,19.5,0
2/28/2017,10:31:14,43.834306,-79.333053,0,0.001,0.043,0,0,25.878,0,167,0.2,0.482,0.005,100.21,30.9,10.3,21.6,19.4,0
2/28/2017,10:32:44,43.834306,-79.333053,0,0,0.039,0,0,23.237,0,170,0.2,0,0.005,100.213,30.8,10.2,21.7,19.4,0
2/28/2017,10:32:44,43.834306,-79.333053,0,0,0.039,0,0,23.237,0,170,0.2,0,0.005,100.213,30.8,10.2,21.7,19.4,0
2/28/2017,10:35:44,43.834306,-79.333053,0,0,0.031,0,0,25.087,0,170,0.2,0.482,0,100.214,30.9,10.2,21.7,19.5,0
2/28/2017,10:37:14,43.834306,-79.333053,0.01,0,0.042,0,0,25.087,0,170,0.2,0,0.005,100.216,30.9,10.2,21.7,19.4,0
2/28/2017,10:38:44,43.834306,-79.333053,0,0,0.038,0,0,24.618,0,171,0.2,0,0.005,100.224,30.9,10.3,21.7,19.4,0
2/28/2017,10:40:14,43.834306,-79.333053,0.045,0,0.029,0,0,23.693,0,167,0.2,0.482,0.021,100.225,31,10.2,21.7,19.4,0
2/28/2017,10:41:44,43.834306,-79.333053,0,0,0.033,0,0,25.087,0,171,0.2,0,0.027,100.235,30.9,10.3,21.6,19.5,0
2/28/2017,10:43:14,43.834306,-79.333053,0,0,0.034,0,0,24.308,0,171,0.2,0,0,100.24,30.9,10.3,21.6,19.5,0
2/28/2017,10:43:14,43.834306,-79.333053,0,0,0.034,0,0,24.308,0,171,0.2,0,0,100.24,30.9,10.3,21.6,19.5,0
2/28/2017,10:46:14,43.834306,-79.333053,0.045,0,0.026,0,0,27.33,0,171,0.2,0,0.011,100.242,30.9,10.3,21.6,19.4,0
2/28/2017,10:47:44,43.834306,-79.333053,0,0,0.029,0,0,25.087,0,170,0.2,0,0,100.249,30.9,10.2,21.7,19.5,0
2/28/2017,10:49:14,43.834306,-79.333053,0,0,0.038,9.622,0,24.93,0,170,0.2,0,0.005,100.25,30.9,10.2,21.7,19.5,0
2/28/2017,10:50:44,43.834306,-79.333053,0.091,0,0.038,0,0,23.693,0,169,0.2,2.895,0,100.255,30.9,10.2,21.7,19.5,0
2/28/2017,10:52:14,43.834306,-79.333053,0,0,0.033,0,0,24.774,0,169,0.2,0,0,100.252,30.9,10.3,21.7,19.4,0
2/28/2017,10:53:44,43.834306,-79.333053,0,0,0.046,0,0,28.153,0,173,0.2,0,0,100.253,31,10.3,21.7,19.5,0
2/28/2017,10:55:14,43.834306,-79.333053,0,0,0.046,63.333,0,26.519,0,171,0.2,0,0,100.253,30.9,10.3,21.7,19.4,0
2/28/2017,10:56:44,43.834306,-79.333053,0,0,0.036,0,0,24.308,0,171,0.2,0,0,100.255,30.9,10.3,21.7,19.5,0
2/28/2017,10:58:14,43.834306,-79.333053,0,0,0.041,0,0,24.154,0,169,0.2,0,0,100.252,30.9,10.3,21.6,19.5,0
2/28/2017,10:59:44,43.834306,-79.333053,0.022,0,0.043,0,0,24.618,0,171,0.2,0.482,0.005,100.247,30.8,10.2,21.7,19.5,0
2/28/2017,11:01:14,43.834306,-79.333053,0,0,0.049,0,0,24.774,0,169,0.2,0,0.005,100.244,30.9,10.3,21.7,19.5,0
2/28/2017,11:02:44,43.834306,-79.333053,0,0,0.038,0,0,25.402,0,172,0.2,0,0,100.236,30.9,10.2,21.7,19.5,0
2/28/2017,11:02:44,43.834306,-79.333053,0,0,0.038,0,0,25.402,0,172,0.2,0,0,100.236,30.9,10.2,21.7,19.5,0
2/28/2017,11:05:44,43.834306,-79.333053,0,0,0.031,0,0,24.774,0,172,0.2,0.482,0,100.235,30.8,10.3,21.8,19.6,0
2/28/2017,11:07:14,43.834306,-79.333053,0,0,0.035,0,0,25.878,0,172,0.2,0,0,100.235,30.8,10.3,21.6,19.5,0
2/28/2017,11:08:44,43.834306,-79.333053,0,0,0.029,0,0,23.389,0,169,0.2,0,0.005,100.236,30.9,10.2,21.7,19.5,0
2/28/2017,11:10:14,43.834306,-79.333053,0,0,0.036,0,0,26.037,0,170,0.2,0.482,0,100.238,30.8,10.2,21.7,19.5,0
2/28/2017,11:11:44,43.834306,-79.333053,0,0,0.042,0,0,24,0,170,0.2,0,0,100.234,30.9,10.3,21.7,19.5,0
2/28/2017,11:13:14,43.834306,-79.333053,0,0,0.036,49.905,0,25.56,0,170,0.2,0.482,0,100.233,30.9,10.3,21.8,19.5,0
2/28/2017,11:13:14,43.834306,-79.333053,0,0,0.036,49.905,0,25.56,0,170,0.2,0.482,0,100.233,30.9,10.3,21.8,19.5,0
2/28/2017,11:16:14,43.834306,-79.333053,0,0,0.021,0,0,24.154,0,171,0.2,0,0,100.22,30.9,10.2,21.6,19.5,0
2/28/2017,11:17:44,43.834306,-79.333053,0.01,0,0.034,0,0,24.463,0,168,0.2,0,0.021,100.218,30.9,10.3,21.7,19.6,0
2/28/2017,11:19:14,43.834306,-79.333053,0.01,0,0.038,90.188,0,25.878,0,170,0.2,0,0,100.213,30.9,10.3,21.8,19.6,0
2/28/2017,11:20:44,43.834306,-79.333053,0,0,0.035,0,0,23.086,0,172,0.2,0,0,100.212,30.7,10.2,21.8,19.5,0
2/28/2017,11:22:14,43.834306,-79.333053,0.01,0,0.025,0,0,23.846,0,171,0.2,0,0.016,100.203,30.9,10.3,21.7,19.5,0
2/28/2017,11:23:44,43.834306,-79.333053,0,0,0.035,0,0,24.774,0,171,0.2,0,0.016,100.201,30.9,10.2,21.6,19.6,0
2/28/2017,11:25:14,43.834306,-79.333053,0,0,0.039,0,0,24.774,0,172,0.2,0,0,100.199,30.9,10.3,21.7,19.5,0
2/28/2017,11:26:44,43.834306,-79.333053,0.022,0,0.031,0,0,24.463,0,170,0.2,0,0.005,100.192,30.9,10.3,21.7,19.5,0
2/28/2017,11:28:14,43.834306,-79.333053,0,0,0.036,49.905,0,23.846,0,172,0.2,0.965,0.005,100.182,30.9,10.3,21.7,19.6,0
2/28/2017,11:29:44,43.834306,-79.333053,0,0,0.031,0,0,24.154,0,171,0.2,0,0,100.177,30.9,10.3,21.7,19.6,0
2/28/2017,11:31:14,43.834306,-79.333053,0.022,0,0.036,0,0,25.56,0,171,0.2,0,0.016,100.177,30.9,10.2,21.7,19.7,0
2/28/2017,11:32:44,43.834306,-79.333053,0,0,0.039,0,0,24.308,0,169,0.2,0,0.011,100.178,30.8,10.3,21.7,19.7,0
2/28/2017,11:32:44,43.834306,-79.333053,0,0,0.039,0,0,24.308,0,169,0.2,0,0.011,100.178,30.8,10.3,21.7,19.7,0
2/28/2017,11:35:44,43.834306,-79.333053,0,0,0.032,0,0,23.693,0,169,0.2,0,0.005,100.187,30.9,10.3,21.6,19.6,0
2/28/2017,11:37:14,43.834306,-79.333053,0,0,0.026,0,0,23.693,0,170,0.2,0,0,100.191,30.8,10.3,21.7,19.6,0
2/28/2017,11:38:44,43.834306,-79.333053,0,0,0.034,0,0,23.541,0,170,0.2,1.93,0,100.19,30.8,10.3,21.7,19.6,0
2/28/2017,11:40:14,43.834306,-79.333053,0,0,0.028,0,0,22.487,0,172,0.2,1.93,0.005,100.186,30.8,10.3,21.8,19.6,0
2/28/2017,11:41:44,43.834306,-79.333053,0.045,0,0.038,0,0,24.308,0,170,0.2,0,0,100.182,30.8,10.3,21.8,19.6,0
2/28/2017,11:43:14,43.834306,-79.333053,0,0,0.048,9.622,0,25.56,0,170,0.2,0,0.005,100.179,30.8,10.3,21.8,19.8,0
2/28/2017,11:43:14,43.834306,-79.333053,0,0,0.048,9.622,0,25.56,0,170,0.2,0,0.005,100.179,30.8,10.3,21.8,19.8,0
2/28/2017,11:46:14,43.834306,-79.333053,0,0,0.019,0,0,25.244,0,170,0.2,0,0.011,100.188,30.8,10.3,21.8,19.8,0
2/28/2017,11:47:44,43.834306,-79.333053,0,0,0.035,0,0,23.846,0,171,0.2,0,0,100.182,30.8,10.3,21.8,19.8,0
2/28/2017,11:49:14,43.834306,-79.333053,0,0,0.035,0,0,23.389,0,169,0.2,0.965,0,100.177,30.8,10.3,21.8,19.7,0
2/28/2017,11:50:44,43.834306,-79.333053,0,0,0.046,0,0,23.693,0,170,0.2,0,0,100.177,30.8,10.3,21.8,19.7,0
2/28/2017,11:52:14,43.834306,-79.333053,0,0,0.042,0,0,24.308,0,170,0.2,0,0.005,100.17,30.7,10.3,21.8,19.7,0
2/28/2017,11:53:44,43.834306,-79.333053,0,0,0.038,49.905,0,22.043,0,172,0.2,0,0.011,100.169,30.8,10.4,21.9,19.8,0
2/28/2017,11:55:14,43.834306,-79.333053,0.045,0,0.04,0,0,23.541,0,171,0.2,0,0,100.168,30.8,10.3,21.8,19.8,0
2/28/2017,11:56:44,43.834306,-79.333053,0,0,0.041,0,0,22.936,0,171,0.2,0,0.016,100.169,30.8,10.4,21.8,19.8,0
2/28/2017,11:58:14,43.834306,-79.333053,0,0,0.034,0,0,22.636,0,170,0.2,0,0,100.167,30.8,10.4,21.8,19.8,0
2/28/2017,11:59:44,43.834306,-79.333053,0,0,0.032,0,0,22.338,0,171,0.2,0,0,100.171,30.8,10.4,21.7,19.8,0
2/28/2017,12:01:14,43.834306,-79.333053,0.01,0,0.04,0,0,24.463,0,170,0.2,0,0.005,100.174,30.8,10.4,21.8,19.9,0
2/28/2017,12:02:44,43.834306,-79.333053,0.01,0,0.038,0,0,23.086,0,170,0.2,0,0.016,100.179,30.9,10.4,21.9,20,0
2/28/2017,12:02:44,43.834306,-79.333053,0.01,0,0.038,0,0,23.086,0,170,0.2,0,0.016,100.179,30.9,10.4,21.9,20,0
2/28/2017,12:05:44,43.834306,-79.333053,0,0,0.032,0,0,22.338,0,169,0.2,0,0.005,100.171,30.8,10.3,21.8,20,0
2/28/2017,12:07:14,43.834306,-79.333053,0,0,0.038,0,0,22.338,0,170,0.2,1.93,0.011,100.18,30.9,10.4,21.8,20,0
2/28/2017,12:08:44,43.834306,-79.333053,0.033,0,0.034,36.477,0,23.237,0,170,0.2,0,0,100.189,30.8,10.4,22,20,0
2/28/2017,12:10:14,43.834306,-79.333053,0,0,0.04,36.477,0,22.936,0,172,0.2,0,0,100.177,30.8,10.4,21.8,20,0
2/28/2017,12:11:44,43.834306,-79.333053,0,0,0.035,0,0,21.457,0,170,0.2,0,0.016,100.173,30.8,10.4,21.8,20,0
2/28/2017,12:13:14,43.834306,-79.333053,0,0,0.036,0,0,22.487,0,171,0.2,0,0,100.169,30.9,10.4,21.9,20.1,0
2/28/2017,12:13:14,43.834306,-79.333053,0,0,0.036,0,0,22.487,0,171,0.2,0,0,100.169,30.9,10.4,21.9,20.1,0
2/28/2017,12:16:14,43.834306,-79.333053,0,0,0.015,63.333,0,23.389,0,172,0.2,0,0,100.161,30.7,10.4,21.9,20.1,0
2/28/2017,12:17:44,43.834306,-79.333053,0.022,0,0.036,0,0,23.541,0,169,0.2,0.482,0.011,100.157,30.8,10.4,21.8,20.1,0
2/28/2017,12:19:14,43.834306,-79.333053,0,0,0.028,0,0,20.879,0,170,0.2,0,0,100.164,30.9,10.4,21.8,20.1,0
2/28/2017,12:20:44,43.834306,-79.333053,0,0,0.035,36.477,0,22.487,0,173,0.2,1.447,0,100.159,30.9,10.4,21.8,20.1,0
2/28/2017,12:22:14,43.834306,-79.333053,0.045,0,0.038,0,0,21.457,0,171,0.2,1.447,0.011,100.156,30.8,10.4,21.8,20.1,0
2/28/2017,12:23:44,43.834306,-79.333053,0,0,0.028,0,0,22.487,0,173,0.2,0,0.016,100.155,30.8,10.4,22,20.1,0
2/28/2017,12:25:14,43.834306,-79.333053,0.022,0,0.041,0,0,23.541,0,171,0.2,0,0.011,100.147,30.8,10.4,21.9,20.2,0
2/28/2017,12:26:44,43.834306,-79.333053,0,0,0.042,63.333,0,21.603,0,169,0.2,0,0,100.143,30.9,10.4,21.8,20.2,0
2/28/2017,12:28:14,43.834306,-79.333053,0,0,0.039,0,0,22.936,0,170,0.2,0,0.011,100.146,30.8,10.4,21.8,20.3,0
2/28/2017,12:29:44,43.834306,-79.333053,0,0,0.04,0,0,22.487,0,171,0.2,0,0.011,100.14,30.9,10.4,21.8,20.2,0
2/28/2017,12:31:14,43.834306,-79.333053,0,0,0.033,0,0,21.896,0,172,0.2,1.447,0,100.141,30.9,10.5,21.9,20.2,0
2/28/2017,12:32:44,43.834306,-79.333053,0,0,0.041,23.049,0,22.786,0,169,0.2,0,0,100.145,30.9,10.5,21.9,20.1,0
2/28/2017,12:32:44,43.834306,-79.333053,0,0,0.041,23.049,0,22.786,0,169,0.2,0,0,100.145,30.9,10.5,21.9,20.1,0
2/28/2017,12:35:44,43.834306,-79.333053,0,0,0.033,0,0,22.19,0,172,0.2,0,0.016,100.162,30.9,10.5,22,20.2,0
2/28/2017,12:37:14,43.834306,-79.333053,0,0,0.036,0,0,21.603,0,172,0.2,0.482,0.005,100.166,30.9,10.5,21.9,20.2,0
2/28/2017,12:38:44,43.834306,-79.333053,0,0,0.038,23.049,0,21.896,0,170,0.2,0,0.005,100.173,30.8,10.4,22,20.2,0
2/28/2017,12:40:14,43.834306,-79.333053,0,0,0.033,0,0,20.879,0,170,0.2,0,0.011,100.177,30.9,10.5,22,20.2,0
2/28/2017,12:41:44,43.834306,-79.333053,0,0,0.035,0,0,21.603,0,170,0.2,0,0,100.18,30.8,10.5,21.9,20.2,0
2/28/2017,12:43:14,43.834306,-79.333053,0,0,0.042,0,0,22.338,0,170,0.2,0,0,100.17,30.9,10.5,21.9,20.2,0
2/28/2017,12:43:14,43.834306,-79.333053,0,0,0.042,0,0,22.338,0,170,0.2,0,0,100.17,30.9,10.5,21.9,20.2,0
2/28/2017,12:46:14,43.834306,-79.333053,0,0,0.012,0,0,22.338,0,170,0.2,1.447,0,100.153,30.9,10.5,22,20.2,0
2/28/2017,12:47:44,43.834306,-79.333053,0,0,0.035,0,0,23.086,0,170,0.2,0,0,100.158,30.9,10.5,21.9,20.1,0
2/28/2017,12:49:14,43.834306,-79.333053,0,0,0.047,0,0,23.086,0,169,0.2,0,0.005,100.165,31,10.5,21.8,20.2,0
2/28/2017,12:50:44,43.834306,-79.333053,0,0,0.041,23.049,0,20.593,0,172,0.2,0,0,100.171,31,10.5,21.8,20.2,0
2/28/2017,12:52:14,43.834306,-79.333053,0.079,0,0.036,0,0,22.936,0,169,0.2,0.482,0,100.172,31,10.5,21.9,20.2,0
2/28/2017,12:53:44,43.834306,-79.333053,0,0,0.034,0,0,22.487,0,171,0.2,0,0,100.169,30.9,10.5,21.9,20.3,0
2/28/2017,12:55:14,43.834306,-79.333053,0,0,0.042,76.76,0,22.043,0,170,0.2,0,0.011,100.164,31,10.5,22,20.3,0
2/28/2017,12:56:44,43.834306,-79.333053,0,0,0.045,0,0,22.487,0,171,0.2,0.482,0.021,100.154,31,10.5,22,20.3,0
2/28/2017,12:58:14,43.834306,-79.333053,0,0,0.043,0,0,22.487,0,169,0.2,0,0,100.15,30.9,10.5,22,20.3,0
2/28/2017,12:59:44,43.834306,-79.333053,0,0,0.033,0,0,23.541,0,170,0.2,0,0,100.149,30.9,10.5,22.1,20.3,0
2/28/2017,13:01:14,43.834306,-79.333053,0,0,0.039,0,0,21.167,0,174,0.2,0,0,100.154,31,10.5,22,20.3,0
2/28/2017,13:02:44,43.834306,-79.333053,0,0,0.035,0,0,21.603,0,171,0.2,0,0.011,100.153,31,10.5,22,20.3,0
2/28/2017,13:02:44,43.834306,-79.333053,0,0,0.035,0,0,21.603,0,171,0.2,0,0.011,100.153,31,10.5,22,20.3,0
2/28/2017,13:05:44,43.834306,-79.333053,0,0,0.033,0,0,25.087,0,169,0.2,0.482,0,100.166,30.9,10.5,22,20.3,0
2/28/2017,13:07:14,43.834306,-79.333053,0.022,0,0.04,0,0,24.308,0,173,0.2,0.482,0,100.169,31,10.5,22,20.3,0
2/28/2017,13:08:44,43.834306,-79.333053,0,0,0.034,0,0,24.93,0,169,0.2,0,0.021,100.164,31,10.5,22,20.3,0
2/28/2017,13:10:14,43.834306,-79.333053,0,0,0.034,0,0,24.93,0,169,0.2,1.93,0,100.156,30.9,10.5,22.1,20.3,0
2/28/2017,13:11:44,43.834306,-79.333053,0,0,0.036,0,0,26.037,0,169,0.2,1.447,0,100.155,31,10.5,22,20.2,0
2/28/2017,13:13:15,43.834306,-79.333053,0,0,0.034,0,0,24.308,0,170,0.4,0.482,0,100.146,31.1,10.6,22,20.2,0
2/28/2017,13:13:15,43.834306,-79.333053,0,0,0.034,0,0,24.308,0,170,0.4,0.482,0,100.146,31.1,10.6,22,20.2,0
2/28/2017,13:16:15,43.834306,-79.333053,0,0,0.021,49.905,0,28.153,0,171,0.4,0,0,100.138,31,10.6,21.9,20.3,0
2/28/2017,13:17:45,43.834306,-79.333053,0.022,0,0.033,0,0,27.167,0,168,0.4,1.447,0,100.135,31,10.5,22,20.3,0
2/28/2017,13:19:15,43.834306,-79.333053,0,0,0.039,0,0,25.244,0,171,0.4,0,0.016,100.129,31.1,10.5,22,20.3,0
2/28/2017,13:20:45,43.834306,-79.333053,0,0,0.041,23.049,0,23.389,0,169,0.4,0,0,100.125,31,10.5,22,20.2,0
2/28/2017,13:22:15,43.834306,-79.333053,0,0,0.039,0,0,22.19,0,170,0.4,0,0.005,100.125,31,10.6,22,20.2,0
